ID,Region,Annee,Saison,Temperature_C,Precipitations_mm,Humidite_pct,Amplitude_Thermique_C,Couverture_Forestiere_pct,Biodiversite_Shannon,Eau_Stagnante,Densite_Faune,Densite_Population,Urbanisation,Acces_Soins,Deforestation_pct,Fragmentation_Habitat,Cas_Humains,Prevalence_Animale_pct,Reservoirs_Animaux,Transmission,Agents_Sante_1000,Capacite_Laboratoire,Risque,Type_Ecosysteme,Groupe_Climatique
ECO_09795,REG_0146,2019,Automne,40.0,1480,62,11.5,8.4,1.2,0,3,183,5,6,8.9,1,315,5.0,3,5,1.65,8,Élevé,Savane / Zone Agricole,Tropical
ECO_09796,REG_0093,2011,Printemps,7.2,461,93,7.4,38.2,2.99,1,6,306,6,6,44.7,8,345,10.7,5,6,2.36,6,Modéré,Savane / Zone Agricole,Tempéré
ECO_09797,REG_0128,2020,Automne,40.0,166,47,13.0,52.7,1.04,0,8,126,3,7,13.9,5,230,13.2,7,4,1.9,9,Faible,Savane / Zone Agricole,Tropical
ECO_09798,REG_0110,2024,Été,13.1,219,84,6.3,26.8,2.21,1,3,981,6,4,5.5,7,150,3.3,5,3,1.81,5,Modéré,Savane / Zone Agricole,Tempéré
ECO_09799,REG_0059,2013,Automne,-2.7,345,62,15.5,13.7,1.87,0,4,130,5,5,17.9,5,325,8.5,5,4,4.57,8,Faible,Savane / Zone Agricole,Tempéré
ECO_09800,REG_0037,2023,Printemps,7.7,1056,57,22.8,60.2,1.81,1,3,155,5,2,9.7,3,440,10.9,3,5,3.03,6,Faible,Forêt Dense,Tempéré
ECO_09801,REG_0014,2013,Hiver,27.9,784,79,25.0,68.6,3.35,0,6,499,6,5,10.9,9,180,11.6,1,7,0.83,3,Modéré,Forêt Secondaire,Tropical
ECO_09802,REG_0067,2010,Printemps,37.3,730,87,14.7,12.9,1.9,0,5,247,4,4,5.2,6,195,16.4,0,3,1.49,7,Faible,Savane / Zone Agricole,Tropical
ECO_09803,REG_0067,2015,Hiver,-2.3,2215,73,11.0,49.4,1.09,0,7,315,6,3,12.5,8,265,3.7,3,4,2.58,2,Faible,Forêt Secondaire,Tempéré
ECO_09804,REG_0093,2022,Printemps,7.2,163,76,4.1,24.5,2.92,0,2,307,3,3,38.7,5,260,10.0,3,5,4.62,6,Faible,Savane / Zone Agricole,Tempéré
ECO_09805,REG_0100,2013,Hiver,15.5,736,95,20.6,64.4,2.32,1,4,216,5,4,20.2,5,230,3.2,1,5,0.86,3,Faible,Forêt Secondaire,Tempéré
ECO_09806,REG_0046,2012,Été,38.2,71,52,3.3,42.3,3.06,0,7,331,4,1,21.1,6,105,8.1,2,3,1.39,3,Élevé,Savane / Zone Agricole,Tropical
ECO_09807,REG_0146,2023,Automne,33.4,1101,82,5.1,38.8,0.85,0,3,176,1,3,27.1,4,225,9.1,5,5,0.76,3,Faible,Forêt Secondaire,Tropical
ECO_09808,REG_0036,2012,Printemps,29.4,223,60,8.2,63.4,1.8,1,5,283,4,4,10.0,3,140,21.1,7,3,1.04,8,Modéré,Savane / Zone Agricole,Tropical
ECO_09809,REG_0135,2020,Automne,35.7,1318,84,10.0,65.1,0.69,0,6,764,4,8,8.2,6,100,6.2,5,4,1.03,8,Modéré,Forêt Dense,Tropical
ECO_09810,REG_0136,2016,Hiver,33.7,715,77,4.3,51.6,3.78,1,3,235,5,3,16.6,10,160,13.9,7,6,0.98,6,Modéré,Forêt Secondaire,Tropical
ECO_09811,REG_0044,2016,Printemps,22.0,50,56,4.2,34.1,1.66,1,3,107,6,4,6.5,3,175,3.8,2,4,2.46,7,Faible,Savane / Zone Agricole,Subtropical
ECO_09812,REG_0106,2020,Hiver,34.0,1344,73,9.1,27.9,1.27,0,4,1028,5,3,5.0,6,70,15.5,4,3,5.18,6,Faible,Savane / Zone Agricole,Tropical
ECO_09813,REG_0038,2016,Hiver,32.0,50,95,2.4,18.3,1.63,1,5,395,1,3,11.4,6,130,2.9,6,7,2.39,5,Modéré,Savane / Zone Agricole,Tropical
ECO_09814,REG_0094,2010,Automne,21.4,452,76,4.6,21.1,0.93,0,6,239,4,5,22.6,5,160,2.7,1,5,2.05,5,Faible,Savane / Zone Agricole,Subtropical
ECO_09815,REG_0117,2010,Printemps,14.8,741,78,19.9,18.9,2.96,1,1,63,4,5,27.7,4,105,5.9,2,4,2.46,3,Faible,Savane / Zone Agricole,Tempéré
ECO_09816,REG_0143,2010,Été,7.9,1273,50,20.2,33.2,1.79,1,7,324,4,4,21.3,5,170,7.0,7,5,1.85,3,Faible,Forêt Secondaire,Tempéré
ECO_09817,REG_0042,2010,Hiver,0.5,147,68,25.0,21.9,2.1,0,3,49,4,5,5.5,3,165,3.4,2,3,2.64,4,Faible,Savane / Zone Agricole,Tempéré
ECO_09818,REG_0138,2020,Printemps,31.5,839,73,10.2,47.6,4.0,1,5,164,6,5,9.0,4,80,8.1,7,7,2.26,3,Modéré,Forêt Secondaire,Tropical
ECO_09819,REG_0115,2021,Automne,15.1,194,65,7.7,66.0,3.17,0,4,72,5,10,32.1,1,215,8.5,3,4,2.13,2,Faible,Savane / Zone Agricole,Tempéré
ECO_09820,REG_0149,2020,Automne,28.9,955,65,10.2,54.7,1.26,1,4,283,3,5,21.2,5,340,13.3,6,4,7.51,1,Modéré,Forêt Secondaire,Tropical
ECO_09821,REG_0136,2024,Hiver,19.0,2790,66,9.8,75.5,1.2,0,4,308,7,3,9.4,3,235,3.2,1,10,6.57,7,Faible,Forêt Dense,Subtropical
ECO_09822,REG_0040,2015,Printemps,26.5,372,78,3.0,3.6,1.31,1,4,1564,3,5,38.7,9,330,4.6,2,5,2.54,9,Modéré,Savane / Zone Agricole,Tropical
ECO_09823,REG_0150,2010,Automne,8.6,2303,81,3.8,27.2,3.09,0,3,268,3,4,23.4,4,465,11.7,2,4,1.24,3,Faible,Savane / Zone Agricole,Tempéré
ECO_09824,REG_0086,2011,Printemps,0.5,1070,74,15.2,25.6,2.89,0,4,111,7,5,1.0,8,225,11.3,3,4,1.23,9,Faible,Savane / Zone Agricole,Tempéré
ECO_09825,REG_0065,2016,Automne,12.9,328,93,8.9,52.5,1.0,0,6,180,4,2,21.1,6,500,9.4,2,4,2.39,3,Modéré,Savane / Zone Agricole,Tempéré
ECO_09826,REG_0075,2011,Printemps,38.6,669,57,2.0,34.2,2.05,0,7,203,4,8,25.7,3,155,9.9,0,3,7.22,5,Faible,Forêt Secondaire,Tropical
ECO_09827,REG_0044,2018,Été,24.2,301,41,22.3,48.7,1.42,0,5,123,4,8,29.0,6,215,5.2,7,4,3.92,6,Faible,Savane / Zone Agricole,Subtropical
ECO_09828,REG_0118,2021,Automne,33.8,693,66,2.0,40.6,1.13,1,8,183,4,6,3.2,6,130,10.4,1,7,1.45,4,Modéré,Forêt Secondaire,Tropical
ECO_09829,REG_0128,2022,Printemps,39.8,877,92,17.7,39.6,1.44,1,3,42,6,5,3.7,3,275,5.8,5,4,0.84,4,Modéré,Forêt Secondaire,Tropical
ECO_09830,REG_0046,2013,Printemps,23.7,336,69,10.6,28.9,3.07,1,5,1503,6,5,9.3,10,500,5.9,1,8,2.73,1,Modéré,Savane / Zone Agricole,Subtropical
ECO_09831,REG_0126,2021,Printemps,19.7,423,70,3.3,50.8,0.71,1,5,418,4,5,8.4,4,260,7.9,5,8,1.8,5,Modéré,Savane / Zone Agricole,Subtropical
ECO_09832,REG_0008,2020,Printemps,40.0,200,86,15.2,58.7,1.24,0,4,864,2,6,7.2,6,170,8.5,2,3,1.58,2,Modéré,Savane / Zone Agricole,Tropical
ECO_09833,REG_0005,2020,Automne,17.1,1591,79,7.8,38.9,3.7,0,6,247,6,8,4.5,3,135,16.0,1,5,2.15,5,Faible,Forêt Secondaire,Tempéré
ECO_09834,REG_0068,2024,Été,31.2,295,83,2.8,51.1,1.96,1,3,93,4,4,7.1,4,195,6.5,2,2,1.23,6,Faible,Savane / Zone Agricole,Tropical
ECO_09835,REG_0077,2011,Été,36.6,843,42,25.0,50.7,0.78,1,2,66,5,5,11.5,1,160,4.4,2,5,2.79,6,Faible,Forêt Secondaire,Tropical
ECO_09836,REG_0120,2019,Printemps,23.9,353,45,8.6,57.3,1.69,0,3,61,4,5,22.6,3,220,6.7,1,8,2.64,4,Faible,Savane / Zone Agricole,Subtropical
ECO_09837,REG_0148,2014,Automne,11.4,618,64,8.9,79.6,3.44,0,5,443,4,2,9.5,7,190,11.1,6,2,3.98,4,Faible,Forêt Secondaire,Tempéré
ECO_09838,REG_0025,2010,Printemps,17.0,409,63,18.9,16.6,1.05,0,4,443,2,6,10.9,5,180,3.6,6,6,1.49,5,Faible,Savane / Zone Agricole,Tempéré
ECO_09839,REG_0047,2020,Printemps,40.0,875,82,8.6,26.5,1.21,1,3,125,4,8,0.7,4,180,19.9,2,7,3.91,5,Faible,Savane / Zone Agricole,Tropical
ECO_09840,REG_0012,2017,Automne,35.2,1230,95,3.9,51.5,1.52,1,5,247,3,4,15.3,4,170,5.7,6,4,2.1,4,Modéré,Forêt Dense,Tropical
ECO_09841,REG_0058,2014,Hiver,13.9,372,92,22.8,56.1,1.01,0,8,377,5,5,18.0,3,500,9.0,0,4,2.79,4,Faible,Savane / Zone Agricole,Tempéré
ECO_09842,REG_0008,2013,Hiver,27.7,914,65,23.9,39.8,1.78,1,7,856,5,6,32.3,2,230,5.2,5,8,8.53,8,Modéré,Forêt Secondaire,Tropical
ECO_09843,REG_0103,2020,Été,40.0,1486,51,15.4,12.2,4.0,0,10,83,6,8,20.6,3,140,11.7,3,2,5.69,4,Faible,Savane / Zone Agricole,Tropical
ECO_09844,REG_0075,2019,Hiver,17.4,615,45,6.7,24.9,0.84,0,8,52,7,3,33.7,3,170,2.8,3,5,4.62,4,Faible,Savane / Zone Agricole,Tempéré
ECO_09845,REG_0057,2010,Automne,31.4,2428,57,2.0,32.8,2.9,1,2,63,2,3,19.5,4,250,2.8,1,7,0.92,5,Modéré,Forêt Secondaire,Tropical
ECO_09846,REG_0018,2017,Hiver,7.5,976,83,8.7,36.3,2.93,0,4,283,5,10,12.5,7,220,14.2,1,5,0.59,5,Faible,Forêt Secondaire,Tempéré
ECO_09847,REG_0006,2013,Été,20.9,732,69,5.1,48.2,1.87,0,5,218,2,5,12.5,3,200,12.0,3,6,2.88,3,Faible,Forêt Secondaire,Subtropical
ECO_09848,REG_0015,2021,Hiver,23.1,239,69,8.0,24.0,1.12,1,5,293,3,5,16.2,4,270,4.7,5,5,0.59,7,Faible,Savane / Zone Agricole,Subtropical
ECO_09849,REG_0003,2019,Printemps,2.9,974,69,6.2,45.1,1.13,0,7,409,4,7,25.2,3,105,8.2,3,6,6.72,3,Faible,Forêt Secondaire,Tempéré
ECO_09850,REG_0025,2012,Printemps,29.1,515,81,4.0,72.6,1.89,1,1,503,6,7,16.0,6,155,8.1,5,3,1.23,6,Modéré,Forêt Secondaire,Tropical
ECO_09851,REG_0132,2013,Été,27.4,407,52,14.9,42.5,0.71,0,3,517,5,2,14.3,4,210,20.3,1,7,1.04,7,Modéré,Savane / Zone Agricole,Tropical
ECO_09852,REG_0108,2014,Printemps,39.4,1542,68,2.0,21.2,0.71,0,8,33,4,2,6.0,3,460,17.2,4,5,6.2,5,Élevé,Savane / Zone Agricole,Tropical
ECO_09853,REG_0142,2022,Automne,25.0,667,46,5.9,59.5,1.88,1,4,97,1,6,5.3,8,310,7.5,4,8,0.91,9,Modéré,Forêt Secondaire,Subtropical
ECO_09854,REG_0118,2016,Printemps,19.3,962,68,6.6,28.2,2.42,1,6,45,1,5,13.7,8,80,17.6,1,2,3.11,6,Faible,Savane / Zone Agricole,Subtropical
ECO_09855,REG_0099,2023,Printemps,6.7,545,93,20.1,13.0,3.98,1,4,65,4,5,33.8,3,110,7.6,1,10,1.86,3,Faible,Savane / Zone Agricole,Tempéré
ECO_09856,REG_0115,2024,Automne,16.5,1693,81,8.5,42.7,2.39,1,3,111,5,5,4.0,5,285,13.6,2,4,0.81,2,Faible,Forêt Secondaire,Tempéré
ECO_09857,REG_0014,2022,Été,4.1,259,95,4.0,84.2,2.49,0,5,275,5,5,13.4,5,115,10.7,3,7,1.06,7,Faible,Savane / Zone Agricole,Tempéré
ECO_09858,REG_0107,2013,Printemps,26.3,411,61,2.3,61.9,3.53,0,4,940,5,7,24.1,7,370,10.5,2,5,2.04,2,Modéré,Savane / Zone Agricole,Tropical
ECO_09859,REG_0094,2021,Automne,28.8,250,75,2.0,30.9,2.58,1,7,350,4,3,51.4,6,100,8.9,3,3,3.6,4,Modéré,Savane / Zone Agricole,Tropical
ECO_09860,REG_0143,2024,Été,9.2,712,65,4.9,30.4,3.51,1,7,67,6,6,36.5,7,340,3.8,2,4,2.23,8,Modéré,Forêt Secondaire,Tempéré
ECO_09861,REG_0088,2022,Été,12.3,905,92,6.8,76.1,2.43,1,8,231,2,3,12.0,8,210,1.8,1,7,1.82,4,Modéré,Forêt Secondaire,Tempéré
ECO_09862,REG_0061,2022,Printemps,17.1,244,60,9.5,22.4,1.26,0,3,752,3,3,24.4,5,245,1.3,5,4,1.64,8,Faible,Savane / Zone Agricole,Tempéré
ECO_09863,REG_0001,2010,Hiver,16.4,191,47,7.2,60.2,1.86,0,5,519,4,4,12.0,3,210,6.1,3,5,3.95,4,Modéré,Savane / Zone Agricole,Tempéré
ECO_09864,REG_0037,2011,Printemps,18.4,315,59,7.9,29.1,2.01,0,10,110,2,3,24.0,8,430,0.8,3,4,5.92,4,Faible,Savane / Zone Agricole,Subtropical
ECO_09865,REG_0098,2010,Hiver,24.4,478,56,25.0,11.1,0.88,0,5,464,1,8,27.0,3,175,4.2,2,7,2.31,4,Faible,Savane / Zone Agricole,Subtropical
ECO_09866,REG_0050,2012,Été,23.7,319,73,8.6,41.3,4.0,0,8,90,4,10,4.0,4,130,2.9,1,6,7.14,6,Faible,Savane / Zone Agricole,Subtropical
ECO_09867,REG_0043,2018,Hiver,25.7,190,53,10.8,42.0,1.08,0,6,450,4,7,22.5,5,205,9.0,2,3,3.13,10,Faible,Savane / Zone Agricole,Tropical
ECO_09868,REG_0049,2011,Automne,17.6,320,76,8.2,60.5,1.12,0,6,147,4,6,14.4,5,170,6.8,1,9,1.1,9,Faible,Savane / Zone Agricole,Tempéré
ECO_09869,REG_0133,2023,Été,12.7,591,70,14.3,32.3,1.73,0,6,367,3,5,5.8,4,225,3.5,3,3,3.67,4,Faible,Forêt Secondaire,Tempéré
ECO_09870,REG_0138,2018,Hiver,11.9,1529,56,24.0,21.6,2.95,0,4,389,3,4,14.0,6,175,17.9,2,4,2.46,5,Faible,Savane / Zone Agricole,Tempéré
ECO_09871,REG_0126,2022,Hiver,31.2,1270,42,5.9,46.9,2.48,1,7,193,7,5,14.0,3,120,3.0,3,7,1.69,3,Modéré,Forêt Secondaire,Tropical
ECO_09872,REG_0013,2012,Printemps,29.0,589,59,3.6,43.0,2.55,1,6,169,3,4,14.6,8,95,3.4,0,5,3.17,5,Faible,Forêt Secondaire,Tropical
ECO_09873,REG_0028,2011,Été,19.6,408,57,7.3,26.9,1.89,0,4,272,4,3,34.1,4,160,7.7,3,6,10.0,4,Faible,Savane / Zone Agricole,Subtropical
ECO_09874,REG_0090,2010,Été,15.3,1108,42,4.3,44.7,2.77,0,2,244,4,4,30.3,3,85,7.7,2,3,2.73,6,Faible,Forêt Secondaire,Tempéré
ECO_09875,REG_0019,2016,Printemps,20.3,730,66,6.9,19.0,1.84,1,4,67,5,5,17.9,5,385,2.6,3,6,0.38,5,Faible,Savane / Zone Agricole,Subtropical
ECO_09876,REG_0134,2024,Printemps,19.4,249,60,6.0,60.9,3.0,1,6,222,3,4,9.9,7,165,2.6,3,3,4.6,4,Modéré,Savane / Zone Agricole,Subtropical
ECO_09877,REG_0044,2013,Été,25.3,493,68,8.7,17.7,1.74,0,7,930,1,8,24.1,6,275,10.3,2,4,1.16,6,Modéré,Savane / Zone Agricole,Tropical
ECO_09878,REG_0093,2022,Été,27.6,940,55,11.3,11.3,2.06,0,6,203,4,6,18.4,4,325,2.0,5,7,0.86,6,Faible,Savane / Zone Agricole,Tropical
ECO_09879,REG_0003,2012,Été,26.6,1983,88,3.1,57.3,3.31,0,4,149,5,7,16.9,6,125,8.3,2,6,4.81,7,Modéré,Forêt Dense,Tropical
ECO_09880,REG_0117,2018,Hiver,22.4,526,68,8.5,30.4,1.88,0,7,506,5,8,45.8,6,270,12.6,5,8,0.92,4,Modéré,Forêt Secondaire,Subtropical
ECO_09881,REG_0141,2021,Hiver,20.1,1407,65,13.7,67.6,0.61,1,7,644,2,4,25.4,7,65,4.4,3,5,1.01,5,Modéré,Forêt Dense,Subtropical
ECO_09882,REG_0012,2017,Printemps,1.1,559,69,7.9,35.1,3.11,0,6,147,2,5,28.4,6,125,1.5,1,3,0.74,4,Modéré,Forêt Secondaire,Tempéré
ECO_09883,REG_0072,2024,Printemps,28.1,327,70,9.0,51.4,2.03,0,2,794,7,4,7.6,3,65,0.7,1,3,3.19,4,Faible,Savane / Zone Agricole,Tropical
ECO_09884,REG_0055,2021,Été,18.1,398,63,14.0,4.5,1.03,0,7,61,5,5,12.8,4,165,5.0,7,1,2.77,5,Faible,Savane / Zone Agricole,Subtropical
ECO_09885,REG_0137,2024,Hiver,29.6,428,79,5.5,47.9,3.11,1,5,501,5,2,24.6,8,230,2.6,2,6,3.13,3,Faible,Savane / Zone Agricole,Tropical
ECO_09886,REG_0010,2021,Hiver,28.8,669,63,16.9,13.5,1.96,0,9,260,3,10,10.9,4,255,2.2,3,4,2.62,7,Faible,Savane / Zone Agricole,Tropical
ECO_09887,REG_0130,2016,Printemps,17.2,71,95,2.0,70.9,4.0,0,4,271,3,5,11.3,3,320,6.5,3,4,1.71,1,Faible,Savane / Zone Agricole,Tempéré
ECO_09888,REG_0122,2022,Printemps,17.5,469,79,9.0,32.7,3.04,0,8,1331,6,5,9.6,2,190,0.3,3,6,0.54,4,Modéré,Savane / Zone Agricole,Tempéré
ECO_09889,REG_0087,2019,Printemps,11.3,393,58,6.4,71.8,3.81,0,5,174,2,4,38.8,8,415,3.1,2,3,1.3,7,Modéré,Savane / Zone Agricole,Tempéré
ECO_09890,REG_0107,2022,Été,12.8,677,49,13.4,72.6,2.25,0,8,83,2,3,9.3,4,100,8.7,2,4,0.8,3,Faible,Forêt Secondaire,Tempéré
ECO_09891,REG_0091,2014,Hiver,29.9,1030,66,9.1,46.0,3.66,0,4,342,5,4,14.2,5,205,1.8,6,5,3.29,7,Faible,Forêt Secondaire,Tropical
ECO_09892,REG_0125,2013,Printemps,15.9,690,41,6.1,27.9,3.16,0,2,50,7,6,44.4,3,55,11.6,5,3,4.77,3,Élevé,Savane / Zone Agricole,Tempéré
ECO_09893,REG_0091,2021,Printemps,7.4,752,76,2.0,43.6,1.68,0,6,150,5,6,3.1,5,360,3.7,3,7,2.25,2,Faible,Forêt Secondaire,Tempéré
ECO_09894,REG_0091,2014,Hiver,24.3,1134,73,11.7,55.7,2.09,1,6,162,3,5,24.2,7,225,9.5,3,3,5.1,6,Modéré,Forêt Dense,Subtropical
ECO_09895,REG_0099,2023,Été,26.3,1462,69,16.7,36.1,2.29,0,6,475,1,10,34.8,2,145,4.3,0,8,2.58,8,Modéré,Forêt Secondaire,Tropical
ECO_09896,REG_0057,2024,Hiver,20.7,370,64,2.0,24.1,1.01,0,7,340,2,5,20.6,7,315,5.6,3,9,1.67,1,Modéré,Savane / Zone Agricole,Subtropical
ECO_09897,REG_0112,2018,Printemps,21.6,1124,80,7.5,39.0,1.8,0,4,855,4,3,10.4,3,125,12.0,2,7,0.62,4,Faible,Forêt Secondaire,Subtropical
ECO_09898,REG_0053,2018,Hiver,30.8,276,68,20.1,5.2,0.75,0,10,590,8,5,0.9,4,150,8.2,6,5,0.94,6,Modéré,Savane / Zone Agricole,Tropical
ECO_09899,REG_0095,2024,Automne,32.4,180,58,3.8,47.3,1.3,0,6,172,5,4,19.1,6,275,5.9,3,2,4.89,2,Faible,Savane / Zone Agricole,Tropical
ECO_09900,REG_0146,2022,Été,14.2,467,86,25.0,30.8,4.0,0,5,437,6,4,33.0,5,205,1.5,0,5,3.3,1,Faible,Savane / Zone Agricole,Tempéré
ECO_09901,REG_0031,2014,Été,27.5,646,79,2.0,65.2,2.08,1,6,408,3,4,28.8,8,80,19.7,3,3,2.14,3,Modéré,Forêt Secondaire,Tropical
ECO_09902,REG_0126,2014,Printemps,31.6,1258,48,3.4,20.1,1.93,1,7,709,5,6,9.9,7,320,4.7,2,2,6.36,7,Modéré,Savane / Zone Agricole,Tropical
ECO_09903,REG_0036,2014,Automne,16.6,721,76,23.0,12.3,2.34,0,5,240,5,5,13.7,5,395,8.5,4,7,3.75,3,Faible,Savane / Zone Agricole,Tempéré
ECO_09904,REG_0062,2023,Automne,23.1,381,60,13.5,22.6,0.88,0,5,816,3,2,20.6,6,195,13.0,1,5,7.64,4,Faible,Savane / Zone Agricole,Subtropical
ECO_09905,REG_0133,2013,Printemps,9.0,496,58,8.3,52.1,1.6,0,5,118,2,2,4.4,4,115,6.9,4,5,1.69,8,Faible,Savane / Zone Agricole,Tempéré
ECO_09906,REG_0133,2016,Été,9.2,1415,88,2.3,78.8,2.24,0,4,463,1,4,2.7,8,215,2.1,3,7,0.24,7,Faible,Forêt Dense,Tempéré
ECO_09907,REG_0070,2022,Été,21.9,140,81,6.3,5.4,3.19,0,5,87,3,8,12.0,6,110,3.8,5,3,4.21,5,Modéré,Savane / Zone Agricole,Subtropical
ECO_09908,REG_0050,2017,Printemps,23.7,421,69,8.9,41.1,1.24,1,8,30,2,3,28.8,4,265,3.8,1,3,5.96,4,Faible,Savane / Zone Agricole,Subtropical
ECO_09909,REG_0012,2011,Printemps,15.5,394,79,15.9,74.2,4.0,1,3,546,3,3,23.8,9,255,7.8,3,5,5.46,4,Modéré,Savane / Zone Agricole,Tempéré
ECO_09910,REG_0071,2017,Été,29.2,471,69,13.6,26.5,4.0,1,5,115,2,1,5.2,5,500,1.0,2,9,6.21,4,Faible,Savane / Zone Agricole,Tropical
ECO_09911,REG_0107,2023,Automne,26.9,482,69,2.4,20.9,2.55,1,6,254,7,1,36.0,7,55,6.2,3,6,0.96,5,Modéré,Savane / Zone Agricole,Tropical
ECO_09912,REG_0099,2013,Été,11.8,864,74,23.1,49.2,4.0,0,3,248,7,7,7.9,7,120,2.8,9,6,2.36,4,Modéré,Forêt Secondaire,Tempéré
ECO_09913,REG_0076,2010,Été,18.0,118,72,11.1,41.8,2.31,1,3,18,4,6,8.9,3,395,4.7,5,5,2.28,7,Faible,Savane / Zone Agricole,Tempéré
ECO_09914,REG_0036,2016,Hiver,17.1,185,52,9.5,63.2,3.53,0,3,344,4,1,40.1,5,430,4.0,3,10,2.62,6,Faible,Savane / Zone Agricole,Tempéré
ECO_09915,REG_0085,2012,Printemps,6.8,544,56,16.7,33.4,2.48,0,4,328,2,3,15.2,2,230,2.2,4,6,3.02,7,Faible,Forêt Secondaire,Tempéré
ECO_09916,REG_0147,2013,Automne,23.2,177,66,13.1,47.3,2.47,0,3,81,5,1,12.3,10,280,11.9,3,7,1.54,4,Faible,Savane / Zone Agricole,Subtropical
ECO_09917,REG_0050,2021,Été,12.9,1351,81,20.2,30.4,4.0,1,5,252,8,3,10.8,6,400,11.6,4,6,5.61,4,Modéré,Forêt Secondaire,Tempéré
ECO_09918,REG_0109,2022,Printemps,4.7,566,34,2.0,49.4,2.06,0,4,495,5,3,4.4,4,225,5.1,2,6,0.66,3,Faible,Forêt Secondaire,Tempéré
ECO_09919,REG_0094,2013,Été,40.0,479,42,11.3,20.3,1.09,0,6,375,8,5,2.6,5,500,0.7,3,3,2.13,6,Faible,Savane / Zone Agricole,Tropical
ECO_09920,REG_0127,2022,Été,21.7,383,56,4.3,34.0,1.46,0,6,183,3,4,14.2,7,395,16.9,1,5,2.74,4,Faible,Savane / Zone Agricole,Subtropical
ECO_09921,REG_0048,2012,Printemps,33.4,1508,95,7.7,32.8,1.0,1,5,337,3,4,6.1,4,360,12.0,4,5,0.19,7,Faible,Forêt Secondaire,Tropical
ECO_09922,REG_0014,2011,Printemps,34.2,1052,49,15.1,38.1,3.13,0,8,278,4,7,11.1,5,185,0.9,1,10,2.38,5,Faible,Forêt Secondaire,Tropical
ECO_09923,REG_0096,2014,Hiver,13.6,729,63,6.9,21.7,1.79,1,4,664,4,5,23.3,5,255,4.3,2,4,2.62,7,Élevé,Savane / Zone Agricole,Tempéré
ECO_09924,REG_0020,2020,Printemps,31.9,228,57,10.7,58.1,0.76,1,8,288,4,2,1.6,8,195,10.4,3,10,2.2,1,Modéré,Savane / Zone Agricole,Tropical
ECO_09925,REG_0093,2022,Été,9.1,471,53,13.7,24.8,2.1,0,2,185,1,5,15.8,4,250,8.0,2,7,2.9,3,Faible,Savane / Zone Agricole,Tempéré
ECO_09926,REG_0111,2021,Été,15.8,900,59,11.3,71.3,1.13,0,10,343,4,5,21.7,4,95,4.2,6,6,3.65,4,Faible,Forêt Secondaire,Tempéré
ECO_09927,REG_0123,2017,Hiver,1.5,325,74,18.8,53.0,1.46,0,3,166,2,3,5.3,3,350,12.6,7,7,3.94,8,Faible,Savane / Zone Agricole,Tempéré
ECO_09928,REG_0022,2021,Printemps,15.4,1328,93,21.4,31.6,1.46,0,5,166,6,5,6.2,9,150,7.6,3,3,3.42,1,Modéré,Forêt Secondaire,Tempéré
ECO_09929,REG_0024,2020,Automne,18.3,400,85,15.2,34.9,1.1,0,5,198,8,4,15.0,4,330,9.8,3,4,3.59,6,Faible,Savane / Zone Agricole,Subtropical
ECO_09930,REG_0085,2023,Été,16.4,831,58,7.0,36.5,1.95,0,5,653,2,5,23.1,7,160,12.0,4,5,2.35,2,Modéré,Forêt Secondaire,Tempéré
ECO_09931,REG_0098,2017,Printemps,9.8,2376,60,6.7,29.7,1.82,0,2,19,6,3,14.4,3,125,11.5,1,4,5.56,1,Faible,Savane / Zone Agricole,Tempéré
ECO_09932,REG_0126,2022,Printemps,20.7,244,51,22.4,33.6,1.38,1,6,307,5,6,5.5,6,325,7.8,1,6,2.45,3,Faible,Savane / Zone Agricole,Subtropical
ECO_09933,REG_0022,2014,Printemps,28.7,541,70,3.5,28.5,1.54,0,3,101,5,4,19.7,5,280,4.4,4,5,5.99,8,Faible,Savane / Zone Agricole,Tropical
ECO_09934,REG_0040,2013,Été,39.4,113,51,18.3,56.6,2.3,1,6,37,5,7,39.4,2,140,7.7,0,4,3.99,4,Modéré,Savane / Zone Agricole,Tropical
ECO_09935,REG_0047,2015,Printemps,33.3,884,69,2.2,59.6,3.11,0,3,145,4,3,37.4,2,80,10.5,3,9,4.19,4,Faible,Forêt Secondaire,Tropical
ECO_09936,REG_0005,2019,Printemps,9.9,754,95,2.9,7.7,1.64,0,5,529,6,7,30.4,3,310,5.8,7,6,0.58,4,Modéré,Savane / Zone Agricole,Tempéré
ECO_09937,REG_0116,2022,Automne,33.4,786,74,2.7,16.5,1.1,0,6,823,2,6,7.6,3,230,0.8,3,5,5.95,10,Faible,Savane / Zone Agricole,Tropical
ECO_09938,REG_0002,2013,Printemps,19.2,945,79,20.5,39.4,2.09,1,4,194,5,1,16.5,6,125,11.2,4,5,2.09,6,Faible,Forêt Secondaire,Subtropical
ECO_09939,REG_0125,2022,Été,34.6,1569,46,3.8,9.8,3.7,0,7,468,5,4,14.6,7,205,12.5,0,5,4.05,7,Faible,Savane / Zone Agricole,Tropical
ECO_09940,REG_0089,2022,Automne,19.0,861,54,10.5,20.6,1.8,0,4,168,4,4,14.4,2,125,9.1,1,8,4.63,4,Faible,Savane / Zone Agricole,Subtropical
